,T**0,T**(-1.0),T,T**2.0,T**3.0,Tlog(T),phase,S1,S2,T**(-9.0),T**4.0,S3,S4,T**7.0,T**(-3.0),T**(-2.0),S5,T**(-5.0),T**(-7.0),Tlog(1.0e-5*P)
7184,,,80.0000000000000,,,,HCP_A3,PB,VA,,,,,,,,,,,
7185,0,,,,,,HCP_A3,PB,VA,,,,,,,,,,,
7186,-4096.57000000000,,,,,,HCP_A3,PB,VA,,,,,,,,,,,
7187,30000.0000000000,,,,,,HCP_A3,PB,VA,,,,,,,,,,,
7188,-117853.010000000,,63.4645700000000,,,,HCP_A3,PB,VA,,,,,,,,,,,
7189,30000.0000000000,,,,,,HCP_A3,PD,VA,,,,,,,,,,,
7190,33283.3250000000,,-0.0564220500000000,,,,HCP_A3,PD,VA,,,,,,,,,,,
7191,-100000.000000000,,50.0000000000000,,,,HCP_A3,PD,VA,,,,,,,,,,,
7192,-145069.000000000,,,,,,HCP_A3,PD,VA,,,,,,,,,,,
7193,-10000.0000000000,,,,,,HCP_A3,PD,VA,,,,,,,,,,,
7194,100000.000000000,,,,,,HCP_A3,PD,VA,,,,,,,,,,,
7195,-171200.000000000,,20.0000000000000,,,,HCP_A3,PD,VA,,,,,,,,,,,
7196,50000.0000000000,,,,,,HCP_A3,PD,VA,,,,,,,,,,,
7197,-103572.400000000,,,,,,HCP_A3,PD,VA,,,,,,,,,,,
7198,8629.81490000000,,-7.88960600000000,,,,HCP_A3,PT,VA,,,,,,,,,,,
7199,-5283.93550000000,,,,,,HCP_A3,PT,VA,,,,,,,,,,,
7200,-13004.2000000000,,60.7336000000000,,,,HCP_A3,PT,VA,,,,,,,,,,,
7201,-222530.200000000,,,,,,HCP_A3,PT,VA,,,,,,,,,,,
7202,-122266.000000000,,-0.940366000000000,,,,HCP_A3,PT,VA,,,,,,,,,,,
7203,-110366.300000000,,1.31600000000000,,,,HCP_A3,PT,VA,,,,,,,,,,,
7204,-121860.000000000,,1.08000000000000,,,,HCP_A3,PT,VA,,,,,,,,,,,
7205,-48733.0000000000,,-0.838000000000000,,,,HCP_A3,PT,VA,,,,,,,,,,,
7206,-56200.0000000000,,,,,,HCP_A3,RE,VA,,,,,,,,,,,
7207,22386.0000000000,,5.50000000000000,,,,HCP_A3,RE,VA,,,,,,,,,,,
7208,-51821.4000000000,,-3.71154000000000,,,,HCP_A3,RU,VA,,,,,,,,,,,
7209,-4762.76200000000,,23.5574000000000,,,,HCP_A3,RU,VA,,,,,,,,,,,
7210,-70943.4200000000,,,,,,HCP_A3,RU,VA,,,,,,,,,,,
7211,19161.0500000000,,,,,,HCP_A3,RU,VA,,,,,,,,,,,
7212,0,,,,,,HCP_A3,SB,VA,,,,,,,,,,,
7213,0,,,,,,HCP_A3,SB,VA,,,,,,,,,,,
7214,-196800.000000000,,,,,,HCP_A3,SB,VA,,,,,,,,,,,
7215,-185000.000000000,,,,,,HCP_A3,SB,VA,,,,,,,,,,,
7216,-181277.200000000,,,,,,HCP_A3,SB,VA,,,,,,,,,,,
7217,0,,,,,,HCP_A3,SB,VA,,,,,,,,,,,
7218,50000.0000000000,,,,,,HCP_A3,SC,VA,,,,,,,,,,,
7219,103086.800000000,,,,,,HCP_A3,SC,VA,,,,,,,,,,,
7220,168.000000000000,,5.59100000000000,,,,HCP_A3,SC,VA,,,,,,,,,,,
7221,-74052.0000000000,,49.0690000000000,,,,HCP_A3,SC,VA,,,,,,,,,,,
7222,,,-6.20000000000000,,,,HCP_A3,SC,VA,,,,,,,,,,,
7223,59200.0000000000,,,,,,HCP_A3,SC,VA,,,,,,,,,,,
7224,79000.0000000000,,,,,,HCP_A3,SC,VA,,,,,,,,,,,
7225,24092.0000000000,,-2.22000000000000,,,,HCP_A3,SC,VA,,,,,,,,,,,
7226,-2200.00000000000,,,,,,HCP_A3,SC,VA,,,,,,,,,,,
7227,-41261.0100000000,,,,,,HCP_A3,SI,VA,,,,,,,,,,,
7228,29634.0600000000,,,,,,HCP_A3,SI,VA,,,,,,,,,,,
7229,-234045.130000000,,51.8094200000000,,,,HCP_A3,SI,VA,,,,,,,,,,,
7230,,,80.0000000000000,,,,HCP_A3,SI,VA,,,,,,,,,,,
7231,,,80.0000000000000,,,,HCP_A3,SI,VA,,,,,,,,,,,
7232,,,80.0000000000000,,,,HCP_A3,SI,VA,,,,,,,,,,,
7233,0,,,,,,HCP_A3,SM,VA,,,,,,,,,,,
7234,-2000.00000000000,,,,,,HCP_A3,SM,VA,,,,,,,,,,,
7235,-99102.1000000000,,1.80680000000000,,,,HCP_A3,SN,VA,,,,,,,,,,,
7236,53871.4100000000,,2.08175000000000,,,,HCP_A3,SN,VA,,,,,,,,,,,
7237,-92022.3000000000,,-21.7029300000000,,,,HCP_A3,SN,VA,,,,,,,,,,,
7238,33433.9400000000,,-11.1446600000000,,,,HCP_A3,SN,VA,,,,,,,,,,,
7239,-188343.000000000,,24.8700000000000,,,,HCP_A3,SN,VA,,,,,,,,,,,
7240,26400.0000000000,,60.9800000000000,,,,HCP_A3,SN,VA,,,,,,,,,,,
7241,8500.00000000000,,,,,,HCP_A3,TA,VA,,,,,,,,,,,
7242,30051.7000000000,,,,,,HCP_A3,TA,VA,,,,,,,,,,,
7243,13233.0000000000,,,,,,HCP_A3,TI,VA,,,,,,,,,,,
7244,35774.0000000000,,,,,,HCP_A3,TI,VA,,,,,,,,,,,
7245,32770.0000000000,,,,,,HCP_A3,TI,VA,,,,,,,,,,,
7246,5133.00000000000,,,,,,HCP_A3,TI,VA,,,,,,,,,,,
7247,100000.000000000,,,,,,HCP_A3,TL,VA,,,,,,,,,,,
7248,30000.0000000000,,,,,,HCP_A3,U,VA,,,,,,,,,,,
7249,25287.9220000000,,,,,,HCP_A3,U,VA,,,,,,,,,,,
7250,70170.0000000000,,,,,,HCP_A3,V,VA,,,,,,,,,,,
7251,29007.0000000000,,-7.29440000000000,,,,HCP_A3,V,VA,,,,,,,,,,,
7252,100000.000000000,,,,,,HCP_A3,W,VA,,,,,,,,,,,
7253,50000.0000000000,,,,,,HCP_A3,Y,VA,,,,,,,,,,,
7254,-11254.0000000000,,-0.00700000000000000,,,,HCP_A3,ZN,VA,,,,,,,,,,,
7255,-6809.51200000000,-12011.0000000000,118.502013000000,-0.00179058500000000,-3.98587000000000e-7,-23.8463314000000,HCP_ZN,AG,VA,,,,,,,,,,,
7256,-5797.36100000000,,186.884136000000,,,-31.7481920000000,HCP_ZN,AL,VA,-1.23062200000000e+28,,,,,,,,,,
7257,-4417.94000000000,139250.000000000,157.480000000000,0.00189435000000000,-1.47721000000000e-6,-26.9080000000000,HCP_ZN,CR,VA,,,,,,,,,,,
7258,-7170.45800000000,52478.0000000000,130.685235000000,-0.00265684000000000,1.29223000000000e-7,-24.1123920000000,HCP_ZN,CU,VA,,,,,,,,,,,
7259,-2430.08000000000,77359.0000000000,136.725000000000,-0.00375752000000000,-5.89270000000000e-8,-24.6643000000000,HCP_ZN,FE,VA,,,,,,,,,,,
7260,-2554.64300000000,-118332.000000000,123.230190000000,0.000150600000000000,-4.01730000000000e-8,-26.0692906000000,HCP_ZN,GA,VA,1.64547000000000e+23,,,,,,,,,,
7261,-6500.51400000000,-211708.000000000,123.789788000000,0.000546070000000000,-8.36700000000000e-8,-27.4562000000000,HCP_ZN,IN,VA,3.53332000000000e+22,,,,,,,,,,
7262,-14030.1850000000,,204.716215000000,,,-34.3088000000000,HCP_ZN,MG,VA,1.03819200000000e+28,,,,,,,,,,
7263,4457.61600000000,-2696755.00000000,54.1390720000000,-0.00288294300000000,9.81440000000000e-8,-18.9640637000000,HCP_ZN,PB,VA,8.05448000000000e+25,,,,,,,,,,
7264,2917.06200000000,-1112465.00000000,49.7598920000000,-0.00717522000000000,1.91115000000000e-7,-13.5708000000000,HCP_ZN,PD,VA,,,,,,,,,,,
7265,41038.3910000000,176667.000000000,116.436859000000,-0.00191290400000000,-3.55200000000000e-9,-22.8317533000000,HCP_ZN,SI,VA,,,,,,,,,,,
7266,-4351.95900000000,,131.350880000000,,,-28.4512000000000,HCP_ZN,SN,VA,-1.23070000000000e+25,,,,,,,,,,
7267,-11070.5460000000,,172.345644000000,,,-31.3800000000000,HCP_ZN,ZN,VA,4.70470000000000e+26,,,,,,,,,,
7268,-93345.7310000000,10637210.0000000,1023.29543000000,0.0875601500000000,-1.15187130000000e-5,-155.706744900000,HCP_ZN,AU,VA,,,,,,,,,,,
7269,25077.7800000000,,-12.0547500000000,,,,HCP_ZN,AG,VA,,,,,,,,,,,
7270,100000.000000000,,,,,,HCP_ZN,AG,VA,,,,,,,,,,,
7271,36772.5800000000,,-11.0284700000000,,,,HCP_ZN,AG,VA,,,,,,,,,,,
7272,-4612.43000000000,,0.288690000000000,,,,HCP_ZN,AG,VA,,,,,,,,,,,
7273,100000.000000000,,,,,,HCP_ZN,AG,VA,,,,,,,,,,,
7274,0,,,,,,HCP_ZN,AG,VA,,,,,,,,,,,
7275,38965.0000000000,,-20.5712200000000,,,,HCP_ZN,AG,VA,,,,,,,,,,,
7276,-1350.24000000000,,-0.114560000000000,,,,HCP_ZN,AG,VA,,,,,,,,,,,
7277,1046.10000000000,,10.2369300000000,,,,HCP_ZN,AG,VA,,,,,,,,,,,
7278,-40505.5000000000,,,,,,HCP_ZN,AG,VA,,,,,,,,,,,
7279,-18700.0000000000,,1.23700000000000,,,,HCP_ZN,AG,VA,,,,,,,,,,,
7280,50000.0000000000,,,,,,HCP_ZN,CU,VA,,,,,,,,,,,
7281,,,80.0000000000000,,,,HCP_ZN,AL,VA,,,,,,,,,,,
7282,1950.00000000000,,-2.00000000000000,,,,HCP_ZN,AL,VA,,,,,,,,,,,
7283,1480.00000000000,,-2.08000000000000,,,,HCP_ZN,AL,VA,,,,,,,,,,,
7284,3500.00000000000,,,,,,HCP_ZN,AL,VA,,,,,,,,,,,
7285,100000.000000000,,,,,,HCP_ZN,AL,VA,,,,,,,,,,,
7286,45297.8400000000,,-8.39814000000000,,,,HCP_ZN,AL,VA,,,,,,,,,,,
7287,18820.9500000000,,-8.95255000000000,,,,HCP_ZN,AL,VA,,,,,,,,,,,
7288,0,,,,,,HCP_ZN,AL,VA,,,,,,,,,,,
7289,0,,,,,,HCP_ZN,AL,VA,,,,,,,,,,,
7290,-702.790000000000,,,,,,HCP_ZN,AL,VA,,,,,,,,,,,
7291,,,50.0000000000000,,,,HCP_ZN,AU,VA,,,,,,,,,,,
7292,20000.0000000000,,,,,,HCP_ZN,AU,VA,,,,,,,,,,,
7293,23655.9000000000,,-8.07000000000000,,,,HCP_ZN,AU,VA,,,,,,,,,,,
7294,-9921.60000000000,,,,,,HCP_ZN,AU,VA,,,,,,,,,,,
7295,7708.60000000000,,,,,,HCP_ZN,AU,VA,,,,,,,,,,,
7296,-1579.40000000000,,,,,,HCP_ZN,AU,VA,,,,,,,,,,,
7297,-49193.1500000000,,11.7701600000000,,,-3.35196800000000,HCP_ZN,AU,VA,,,,,,,,,,,
7298,21680.4000000000,,,,,,HCP_ZN,AU,VA,,,,,,,,,,,
7299,,,50.0000000000000,,,,HCP_ZN,BI,VA,,,,,,,,,,,
7300,50000.0000000000,,,,,,HCP_ZN,BI,VA,,,,,,,,,,,
7301,0,,,,,,HCP_ZN,BI,VA,,,,,,,,,,,
7302,2000.00000000000,,,,,,HCP_ZN,BI,VA,,,,,,,,,,,
7303,2320.13600000000,,112.970814000000,,,-27.1960000000000,HCP_ZN,BI,VA,1.66309000000000e+25,,,,,,,,,,
7304,25000.0000000000,,,,,,HCP_ZN,BI,VA,,,,,,,,,,,
7305,90000.0000000000,,,,,,HCP_ZN,CD,VA,,,,,,,,,,,
7306,,,80.0000000000000,,,,HCP_ZN,CD,VA,,,,,,,,,,,
7307,13422.4800000000,,0.719610000000000,,,,HCP_ZN,CD,VA,,,,,,,,,,,
7308,,,80.0000000000000,,,,HCP_ZN,CD,VA,,,,,,,,,,,
7309,-19864.9710000000,1241290.00000000,256.812233000000,0.00883201100000000,-8.99604000000000e-7,-45.1611543000000,HCP_ZN,CD,VA,,,,,,,,,,,
7310,17845.8000000000,,-0.639000000000000,,,,HCP_ZN,CD,VA,,,,,,,,,,,
7311,-7167.40000000000,,7.95500000000000,,,,HCP_ZN,CD,VA,,,,,,,,,,,
7312,60000.0000000000,,,,,,HCP_ZN,CR,VA,,,,,,,,,,,
7313,100000.000000000,,,,,,HCP_ZN,CR,VA,,,,,,,,,,,
7314,,,80.0000000000000,,,,HCP_ZN,CR,VA,,,,,,,,,,,
7315,20000.0000000000,,,,,,HCP_ZN,CR,VA,,,,,,,,,,,
7316,,,80.0000000000000,,,,HCP_ZN,CR,VA,,,,,,,,,,,
7317,,,80.0000000000000,,,,HCP_ZN,CU,VA,,,,,,,,,,,
7318,0,,,,,,HCP_ZN,CU,VA,,,,,,,,,,,
7319,22500.0000000000,,-3.00000000000000,,,,HCP_ZN,CU,VA,,,,,,,,,,,
7320,50000.0000000000,,,,,,HCP_ZN,CU,VA,,,,,,,,,,,
7321,0,,,,,,HCP_ZN,CU,VA,,,,,,,,,,,
7322,0,,,,,,HCP_ZN,CU,VA,,,,,,,,,,,
7323,0,,,,,,HCP_ZN,CU,VA,,,,,,,,,,,
7324,-14432.1700000000,,-10.7814000000000,,,,HCP_ZN,CU,VA,,,,,,,,,,,
7325,23682.9000000000,,21.5678000000000,,,,HCP_ZN,FE,VA,,,,,,,,,,,
7326,,,80.0000000000000,,,,HCP_ZN,FE,VA,,,,,,,,,,,
7327,,,80.0000000000000,,,,HCP_ZN,FE,VA,,,,,,,,,,,
7328,,,80.0000000000000,,,,HCP_ZN,FE,VA,,,,,,,,,,,
7329,23601.6208000000,,,,,,HCP_ZN,FE,VA,,,,,,,,,,,
7330,,,80.0000000000000,,,,HCP_ZN,GA,VA,,,,,,,,,,,
7331,20000.0000000000,,,,,,HCP_ZN,GA,VA,,,,,,,,,,,
7332,6700.00000000000,,,,,,HCP_ZN,GA,VA,,,,,,,,,,,
7333,10744.0000000000,,,,,,HCP_ZN,GA,VA,,,,,,,,,,,
7334,10036.5000000000,,-2.68727000000000,,,,HCP_ZN,HG,VA,,,,,,,,,,,
7335,6000.00000000000,,,,,,HCP_ZN,IN,VA,,,,,,,,,,,
7336,0,,,,,,HCP_ZN,IN,VA,,,,,,,,,,,
7337,23114.0000000000,,,,,,HCP_ZN,IN,VA,,,,,,,,,,,
7338,0,,,,,,HCP_ZN,MG,VA,,,,,,,,,,,
7339,-3056.82000000000,,5.63801000000000,,,,HCP_ZN,MG,VA,,,,,,,,,,,
7340,-3127.26000000000,,5.65563000000000,,,,HCP_ZN,MG,VA,,,,,,,,,,,
7341,0,,,,,,HCP_ZN,PB,VA,,,,,,,,,,,
7342,30000.0000000000,,,,,,HCP_ZN,PB,VA,,,,,,,,,,,
7343,-171200.000000000,,20.0000000000000,,,,HCP_ZN,PD,VA,,,,,,,,,,,
7344,50000.0000000000,,,,,,HCP_ZN,PD,VA,,,,,,,,,,,
7345,,,80.0000000000000,,,,HCP_ZN,SI,VA,,,,,,,,,,,
7346,33433.9400000000,,-11.1446600000000,,,,HCP_ZN,SN,VA,,,,,,,,,,,
7347,0,,,,,,HEXAGONAL_A8,SE,,,,,,,,,,,,
7348,-12781.3490000000,,174.901226000000,,,-32.5596000000000,HEXAGONAL_A8,TE,,,,,,,,,,,,
7349,-222.600000000000,,-1.28150000000000,,,,HEXAGONAL_A8,SE,,,,,,,,,,,,
7350,-441962.707000000,-45180.0000000000,1080.55805200000,-0.0421771900000000,-9.54000000000000e-10,-200.087000000000,HF2NI7,HF,NI,,,,,,,,,,,
7351,-213492.203000000,131487.000000000,363.348811000000,-0.0102051940000000,-4.50600000000000e-9,-68.2467533000000,HF2SI,HF,SI,,,,,,,,,,,
7352,-501066.004000000,-67770.0000000000,1165.60007800000,-0.0463233350000000,-1.43100000000000e-9,-222.794500000000,HF3NI7,HF,NI,,,,,,,,,,,
7353,-421147.109000000,285564.000000000,620.853796000000,-0.0162642430000000,-8.53500000000000e-9,-113.786006600000,HF3SI2,HF,SI,,,,,,,,,,,
7354,-607720.312000000,417051.000000000,971.953107000000,-0.0264694370000000,-1.30410000000000e-8,-182.032759900000,HF5SI3,HF,SI,,,,,,,,,,,
7355,-742469.921000000,593718.000000000,1121.16796600000,-0.0283823410000000,-1.65930000000000e-8,-204.864513200000,HF5SI4,HF,SI,,,,,,,,,,,
7356,-355346.562000000,-112950.000000000,982.520610000000,-0.0207307250000000,-2.38500000000000e-9,-198.891100000000,HF5SN3_D88,HF,SN,-3.69210000000000e+25,,,,,,,,,,
7357,-417070.721000000,-112950.000000000,1133.39043000000,-0.0207307250000000,-2.38500000000000e-9,-227.342300000000,HF5SN4,HF,SN,-4.92280000000000e+25,,,,,,,,,,
7358,-953320.669000000,-158130.000000000,1966.34518200000,-0.0774300150000000,-3.33900000000000e-9,-379.912500000000,HF7NI10,HF,NI,,,,,,,,,,,
7359,-1404758.71500000,-180720.000000000,3383.27420800000,-0.134823860000000,-3.81600000000000e-9,-645.676000000000,HF8NI21,HF,NI,,,,,,,,,,,
7360,-1144716.42200000,-203310.000000000,2305.39023400000,-0.0905630050000000,-4.29300000000000e-9,-447.423500000000,HF9NI11,HF,NI,,,,,,,,,,,
7361,-57864.6810000000,47237.0000000000,242.718226000000,-0.0114938250000000,-4.77000000000000e-10,-46.1657000000000,HFMN,HF,MN,,,,,,,,,,,
7362,75350.1090000000,-67770.0000000000,332.232078000000,-0.0124384350000000,-1.43100000000000e-9,-68.1225000000000,HFMN2_C14,HF,HF,,,,,,,,,,,
7363,-21345.8400000000,209481.000000000,390.177000000000,-0.0220430400000000,,-70.3746000000000,HFMN2_C14,MN,MN,,,,,,,,,,,
7364,-83220.7470000000,117064.000000000,360.942026000000,-0.0188415050000000,-4.77000000000000e-10,-69.6239000000000,HFMN2_C14,HF,MN,,,,,,,,,,,
7365,137225.016000000,24647.0000000000,361.467052000000,-0.0156399700000000,-9.54000000000000e-10,-68.8732000000000,HFMN2_C14,MN,HF,,,,,,,,,,,
7366,9233.87000000000,,5.90000000000000,,,,HFMN2_C14,HF,HF,,,,,,,,,,,
7367,9233.87000000000,,5.90000000000000,,,,HFMN2_C14,HF,MN,,,,,,,,,,,
7368,-31961.2915000000,,,,,,HFMN2_C14,HF,HF,,,,,,,,,,,
7369,-31961.2915000000,,,,,,HFMN2_C14,MN,HF,,,,,,,,,,,
7370,-206528.774000000,-22590.0000000000,480.858026000000,-0.0186682450000000,-4.77000000000000e-10,-88.9955000000000,HFNI3A,HF,NI,,,,,,,,,,,
7371,-194528.774000000,-22590.0000000000,472.710026000000,-0.0186682450000000,-4.77000000000000e-10,-88.9955000000000,HFNI3B,HF,NI,,,,,,,,,,,
7372,-265095.092000000,-22590.0000000000,738.990026000000,-0.0283496450000000,-4.77000000000000e-10,-133.187500000000,HFNI5,HF,NI,,,,,,,,,,,
7373,-116402.456000000,-22590.0000000000,229.948026000000,-0.00898684500000000,-4.77000000000000e-10,-44.8035000000000,HFNIA,HF,NI,,,,,,,,,,,
7374,-110402.456000000,-22590.0000000000,225.732026000000,-0.00898684500000000,-4.77000000000000e-10,-44.8035000000000,HFNIB,HF,NI,,,,,,,,,,,
7375,-161175.906000000,154077.000000000,251.900285000000,-0.00605904900000000,-4.02900000000000e-9,-45.5392533000000,HFSI,HF,SI,,,,,,,,,,,
7376,-232487.515000000,330744.000000000,416.657744000000,-0.00797195300000000,-7.58100000000000e-9,-68.3710066000000,HFSI2,HF,SI,,,,,,,,,,,
7377,-107371.015000000,-22590.0000000000,387.375156000000,-0.00414614500000000,-4.77000000000000e-10,-79.6099000000000,HFSN2_C40,HF,SN,-2.46140000000000e+25,,,,,,,,,,
7378,-258843.813000000,71090.0000000000,1347.86739100000,0.00215110000000000,-4.56596000000000e-7,-231.962200000000,HG2MG5,HG,MG,5.19096000000000e+28,,,,,,,,,,
7379,-97431.2730000000,71090.0000000000,490.132531000000,0.00215110000000000,-4.56596000000000e-7,-94.7270000000000,HG2MG_C11B,HG,MG,1.03819200000000e+28,,,,,,,,,,
7380,-321852.707000000,106635.000000000,1492.64554900000,0.00322665000000000,-6.84894000000000e-7,-262.171300000000,HG3MG5_D88,HG,MG,5.19096000000000e+28,,,,,,,,,,
7381,-9320.19975000000,-20621.2500000000,114.908983750000,-0.00125081250000000,6.55275000000000e-9,-26.4975000000000,HG3ZN,HG,ZN,,,,,,,,,,,
7382,-119026.164000000,35545.0000000000,569.810588000000,0.00107555000000000,-2.28298000000000e-7,-98.8267000000000,HGMG2_C37,HG,MG,2.07638400000000e+28,,,,,,,,,,
7383,-136301.549000000,35545.0000000000,774.196803000000,0.00107555000000000,-2.28298000000000e-7,-133.135500000000,HGMG3,HG,MG,3.11457600000000e+28,,,,,,,,,,
7384,-81799.5790000000,35545.0000000000,352.124373000000,0.00107555000000000,-2.28298000000000e-7,-64.5179000000000,HGMG_B2,HG,MG,1.03819200000000e+28,,,,,,,,,,
7385,0,,,,,,HGPB2_L10,HG,PB,,,,,,,,,,,
7386,-47441.7540000000,,833.981280000000,,,-170.707200000000,HGSN12_G,VA,SN,-7.38420000000000e+25,,,,,,,,,,
7387,-55692.1580000000,35545.0000000000,945.948438000000,0.00107555000000000,-2.28298000000000e-7,-200.916300000000,HGSN12_G,HG,SN,-7.38420000000000e+25,,,,,,,,,,
7388,0,,,,,,HGSN12_G,HG,SN,,,,,,,,,,,
7389,2100.00000000000,,,,,,HGSN12_G,HG,SN,,,,,,,,,,,
7390,-254000.016000000,35545.0000000000,5246.22909800000,0.00107555000000000,-2.28298000000000e-7,-1111.35470000000,HGSN38_B,HG,SN,-4.67666000000000e+26,,,,,,,,,,
7391,-57733.9300000000,35545.0000000000,742.065678000000,0.00107555000000000,-2.28298000000000e-7,-144.013900000000,HGSN4,HG,SN,-4.92280000000000e+25,,,,,,,,,,
7392,-63424.1070000000,35545.0000000000,1081.00231800000,0.00107555000000000,-2.28298000000000e-7,-229.367500000000,HGSN7_D,HG,SN,-8.61490000000000e+25,,,,,,,,,,
7393,-33081.3080000000,-27495.0000000000,447.743685000000,-0.00166775000000000,8.73700000000000e-9,-87.6300000000000,HGZN2,HG,ZN,,,,,,,,,,,
7394,-44911.6930000000,-27495.0000000000,622.558685000000,-0.00166775000000000,8.73700000000000e-9,-119.010000000000,HGZN3,HG,ZN,,,,,,,,,,,
7395,-104436.280000000,3682372.00000000,4427.92800000000,0.0116155400000000,-3.29700360000000e-5,-789.290400000000,HIGH_SIGMA,FE,CR,,,CR,,,,,,,,
7396,102051.240000000,2568334.00000000,3827.70000000000,-0.101638120000000,-7.44094200000000e-6,-728.203800000000,HIGH_SIGMA,FE,CR,,,FE,,,,,,,,
7397,0,,,,,,HIGH_SIGMA,FE,CR,,,CR,,,,,,,,
7398,-110877.260000000,2255872.00000000,3953.60850000000,-0.156451540000000,-6.38025600000000e-6,-731.546400000000,HIGH_SIGMA,FE,CR,,,MN,,,,,,,,
7399,-106091.560000000,2506262.00000000,3849.67530000000,-0.119577960000000,-6.96952600000000e-6,-727.031000000000,HIGH_SIGMA,MN,CR,,,FE,,,,,,,,
7400,90000.0000000000,,,,,,HIGH_SIGMA,FE,CR,,,CR,,,,,,,,
7401,0,,,,,,HIGH_SIGMA,FE,CR,,,CR,,,,,,,,
7402,0,,,,,,HIGH_SIGMA,FE,CR,,,FE,,,,,,,,
7403,0,,,,,,HIGH_SIGMA,FE,CR,,,FE,,,,,,,,
7404,0,,,,,,HIGH_SIGMA,FE,CR,,,MN,,,,,,,,
7405,0,,,,,,HIGH_SIGMA,MN,CR,,,CR,,,,,,,,
7406,0,,,,,,HIGH_SIGMA,MN,CR,,,FE,,,,,,,,
7407,-414736.080000000,3620300.00000000,4672.10620000000,-0.00632430000000000,-3.24986200000000e-5,-788.117600000000,HIGH_SIGMA,MN,CR,,,CR,,,,,,,,
7408,-195440.560000000,2193800.00000000,3975.58380000000,-0.174391380000000,-5.90884000000000e-6,-730.373600000000,HIGH_SIGMA,MN,CR,,,MN,,,,,,,,
7409,90000.0000000000,,,,,,HIGH_SIGMA,MN,CR,,,CR,,,,,,,,
7410,70070.7700000000,-34935700.0000000,3581.58682200000,-0.0185153400000000,-2.11249600000000e-5,-706.561400000000,HIGH_SIGMA,MN,CR,,,TI,,,,,,,,
7411,-92573.0080000000,1900048.00000000,3884.05080000000,-0.195742364000000,2.26513200000000e-6,-716.998160000000,HIGH_SIGMA,MN,MO,,-5.23708000000000e-10,MN,,,,,,,,
7412,-128405.044000000,2004664.00000000,3957.30540000000,-0.123754712000000,1.24582260000000e-5,-714.552680000000,HIGH_SIGMA,MN,MO,,-2.88039400000000e-9,MO,,,,,,,,
7413,0,,,,,,HIGH_SIGMA,MN,MO,,,MN,,,,,,,,
7414,-197568.411000000,0.0173619874000000,805.905342000000,0.0166909801000000,-3.49702836000000e-6,-139.072911900000,HOAL3,AL,DY,-3.69186600000000e+28,,,,,,,,,,
7415,-197429.440000000,-125460.000000000,414.942400000000,-0.0330475000000000,2.57700000000000e-6,-78.7185000000000,HOAL3,AL,HO,,,,,,,,,,,
7416,-86497.2990000000,-5345926.00000000,1404.02515400000,-0.0989994100000000,-1.11235200000000e-6,-273.212320000000,HOMN12_D2B,MN,HO,,,,,,,,,,,
7417,5969.50100000000,-6044196.00000000,103.655154000000,-0.0255226100000000,-1.11235200000000e-6,-38.6303200000000,HOMN2,MN,HO,,,,,,,,,,,
7418,-438561.504000000,48031889.0000000,2442.68621200000,0.115623057000000,-8.97720600000000e-6,-364.269500900000,IN2EU,IN,EU,7.06664000000000e+22,,,,,,,,,,
7419,-195191.530000000,47284.0000000000,397.869420000000,-0.00346420000000000,1.65973330000000e-7,-79.4070000000000,IN2LA,IN,LA,,,,,,,,,,,
7420,-268523.121000000,-399494.000000000,658.034001000000,-0.00635677000000000,-2.27754000000000e-7,-128.570200000000,IN2PT3_ALPHA,IN,PT,7.06664000000000e+22,,,,,,,,,,
7421,-20167.5700000000,-1058540.00000000,622.382940000000,0.00273035000000000,-4.18350000000000e-7,-137.281000000000,IN2PT3_B82,IN,IN,1.76666000000000e+23,,,,,,,,,,
7422,-22978.1550000000,39870.0000000000,621.941375000000,-0.0124148500000000,-1.00690000000000e-7,-122.763000000000,IN2PT3_B82,PT,PT,,,,,,,,,,,
7423,-267649.521000000,-399494.000000000,657.531001000000,-0.00635677000000000,-2.27754000000000e-7,-128.570200000000,IN2PT3_B82,IN,PT,7.06664000000000e+22,,,,,,,,,,
7424,224503.796000000,-619176.000000000,586.793314000000,-0.00332773000000000,-2.91286000000000e-7,-131.473800000000,IN2PT3_B82,PT,IN,1.05999600000000e+23,,,,,,,,,,
7425,-35722.3000000000,,-0.757700000000000,,,,IN2PT3_B82,IN,IN,,,,,,,,,,,
7426,-35722.3000000000,,-0.757700000000000,,,,IN2PT3_B82,IN,PT,,,,,,,,,,,
7427,-193559.800000000,,39.5700000000000,,,,IN2PT3_B82,IN,IN,,,,,,,,,,,
7428,-193559.800000000,,39.5700000000000,,,,IN2PT3_B82,PT,IN,,,,,,,,,,,
7429,-191487.259000000,-415442.000000000,411.204051000000,-0.00139083000000000,-1.87478000000000e-7,-79.4650000000000,IN2PT_C1,IN,PT,7.06664000000000e+22,,,,,,,,,,
7430,-302911.400000000,,513.076200000000,-0.0193650000000000,,-109.500000000000,IN2SE3_BETA,IN,SE,,,,,,,,,,,
7431,-309500.000000000,174285.000000000,608.401300000000,-0.00892830000000000,,-123.056560000000,IN2SE3_C33,IN,SE,,,,,,,,,,,
7432,-297441.500000000,,522.582000000000,-0.0193650000000000,,-111.375000000000,IN2SE3_DELTA,IN,SE,,,,,,,,,,,
