,T_min,T_max,T**0,T**(-1.0),T,T**2.0,T**3.0,Tlog(T),phase,S1,S2,T**4.0,T**(-9.0),S3,S4,T**(-3.0),T**(-2.0),T**7.0,S5,T**(-5.0),T**(-7.0),Tlog(1.0e-5*P)
17392,200.000000000000,302.910000000000,-341039.400000000,2639724.00000000,3511.58214600000,1.36293381600000,-0.000711451542000000,-649.372699200000,GA6TB,GA,TB,,,,,,,,,,,
17393,,,0,,,,,,GA6TB,GA,TB,,,,,,,,,,,
17394,600.000000000000,1200.00000000000,-221938.020000000,172355.000000000,102.611620000000,-0.00275700500000000,-8.05838000000000e-7,-25.8659000000000,GA6TB,GA,TB,,,,,,,,,,,
17395,1200.00000000000,1562.00000000000,-221110.356000000,,101.777600000000,-0.00167633500000000,-1.06763200000000e-6,-25.9584000000000,GA6TB,GA,TB,,,,,,,,,,,
17396,1562.00000000000,3000.00000000000,-478405.723000000,65043790.0000000,1456.04268500000,0.0416151590000000,-2.04469700000000e-6,-200.215694900000,GA6TB,GA,TB,,,,,,,,,,,
17397,302.910000000000,4000.00000000000,-255499.272000000,-709992.000000000,796.381140000000,0.000903600000000000,-2.41038000000000e-7,-156.415743600000,GA6TB,GA,TB,,9.87282000000000e+23,,,,,,,,,
17398,200.000000000000,302.910000000000,-297686.317000000,3079678.00000000,4096.84583700000,1.59008945200000,-0.000830026799000000,-757.601482400000,GA7LI2,GA,LI,,,,,,,,,,,
17399,,,0,,,,,,GA7LI2,GA,LI,,,,,,,,,,,
17400,453.600000000000,500.000000000000,-1267658.24600000,67771748.0000000,21095.7597860000,4.51665888800000,-0.00114213215400000,-3405.77729860000,GA7LI2,GA,LI,,,,,,,,,,,
17401,500.000000000000,3000.00000000000,-166625.988000000,-204774.000000000,358.556570000000,0.00526644200000000,-8.76116000000000e-7,-62.4567436000000,GA7LI2,GA,LI,,,,,,,,,,,
17402,302.910000000000,4000.00000000000,-197889.501000000,-828324.000000000,929.111330000000,0.00105420000000000,-2.81211000000000e-7,-182.485034200000,GA7LI2,GA,LI,,1.15182900000000e+24,,,,,,,,,
17403,298.150000000000,1300.00000000000,-66249.9393000000,2392.20000000000,37.3164825000000,-0.000744891000000000,-6.04140000000000e-9,-7.36578000000000,GA7PT3,GA,PT,,,,,,,,,,,
17404,,,0,,,,,,GA7PT3,GA,PT,,,,,,,,,,,
17405,302.910000000000,4000.00000000000,-68910.2001000000,-82832.4000000000,92.9111330000000,0.000105420000000000,-2.81211000000000e-8,-18.2485034200000,GA7PT3,GA,PT,,1.15182900000000e+23,,,,,,,,,
17406,1300.00000000000,2041.50000000000,-66747.2022000000,-81631.8000000000,48.4588845000000,0.000696499500000000,-1.97083800000000e-7,-9.07581000000000,GA7PT3,GA,PT,,,,,,,,,,,
17407,2041.50000000000,4000.00000000000,-130585.714800000,21461706.0000000,305.807675700000,0.00613648140000000,-2.27777700000000e-7,-40.8578988000000,GA7PT3,GA,PT,,,,,,,,,,,
17408,200.000000000000,302.910000000000,-730256.317000000,3079678.00000000,4096.84583700000,1.59008945200000,-0.000830026799000000,-757.601482400000,GA7SR8,GA,SR,,,,,,,,,,,
17409,,,0,,,,,,GA7SR8,GA,SR,,,,,,,,,,,
17410,820.000000000000,3000.00000000000,-688110.816000000,6801072.00000000,1225.56883200000,-0.0260101280000000,1.47351200000000e-6,-240.724345600000,GA7SR8,GA,SR,,,,,,,,,,,
17411,302.910000000000,4000.00000000000,-630459.501000000,-828324.000000000,929.111330000000,0.00105420000000000,-2.81211000000000e-7,-182.485034200000,GA7SR8,GA,SR,,1.15182900000000e+24,,,,,,,,,
17412,298.150000000000,790.000000000000,-38095.5900000000,902980.000000000,1733.49868900000,-0.0402740000000000,1.58275000000000e-6,-313.742000000000,GA7V6_D82,V,V,,,V,V,,,,,,,
17413,,,0,,,,,,GA7V6_D82,V,V,,,V,V,,,,,,,
17414,790.000000000000,2183.00000000000,-38581.9460000000,,1862.78420900000,0.000812500000000000,-8.84000000000000e-6,-336.700000000000,GA7V6_D82,V,V,,,V,V,,,,,,,
17415,2183.00000000000,4000.00000000000,-476968.232000000,,4174.83017900000,,,-616.590000000000,GA7V6_D82,V,V,,8.37705700000000e+32,V,V,,,,,,,
17416,298.150000000000,790.000000000000,-188055.340000000,347300.000000000,666.730265000000,-0.0154900000000000,6.08750000000000e-7,-120.670000000000,GA7V6_D82,V,V,,,GA,GA,,,,,,,
17417,,,0,,,,,,GA7V6_D82,V,V,,,GA,GA,,,,,,,
17418,302.910000000000,4000.00000000000,-204848.334000000,-946656.000000000,1061.84152000000,0.00120480000000000,-3.21384000000000e-7,-208.554324800000,GA7V6_D82,V,V,,1.31637600000000e+24,GA,GA,,,,,,,
17419,790.000000000000,2183.00000000000,-188242.400000000,,716.455465000000,0.000312500000000000,-3.40000000000000e-6,-129.500000000000,GA7V6_D82,V,V,,,GA,GA,,,,,,,
17420,2183.00000000000,4000.00000000000,-356852.510000000,,1605.70391500000,,,-237.150000000000,GA7V6_D82,V,V,,3.22194500000000e+32,GA,GA,,,,,,,
17421,298.150000000000,790.000000000000,-16519.8520000000,764060.000000000,1466.80658300000,-0.0340780000000000,1.33925000000000e-6,-265.474000000000,GA7V6_D82,V,V,,,GA,V,,,,,,,
17422,,,0,,,,,,GA7V6_D82,V,V,,,GA,V,,,,,,,
17423,302.910000000000,4000.00000000000,56603.5920000000,-236664.000000000,265.460380000000,0.000301200000000000,-8.03460000000000e-8,-52.1385812000000,GA7V6_D82,V,V,,3.29094000000000e+23,GA,V,,,,,,,
17424,790.000000000000,2183.00000000000,-16931.3840000000,,1576.20202300000,0.000687500000000000,-7.48000000000000e-6,-284.900000000000,GA7V6_D82,V,V,,,GA,V,,,,,,,
17425,2183.00000000000,4000.00000000000,-387873.626000000,,3532.54861300000,,,-521.730000000000,GA7V6_D82,V,V,,7.08827900000000e+32,GA,V,,,,,,,
17426,298.150000000000,790.000000000000,-209631.078000000,486220.000000000,933.422371000000,-0.0216860000000000,8.52250000000000e-7,-168.938000000000,GA7V6_D82,V,V,,,V,GA,,,,,,,
17427,,,0,,,,,,GA7V6_D82,V,V,,,V,GA,,,,,,,
17428,302.910000000000,4000.00000000000,-196451.926000000,-709992.000000000,796.381140000000,0.000903600000000000,-2.41038000000000e-7,-156.415743600000,GA7V6_D82,V,V,,9.87282000000000e+23,V,GA,,,,,,,
17429,790.000000000000,2183.00000000000,-209892.962000000,,1003.03765100000,0.000437500000000000,-4.76000000000000e-6,-181.300000000000,GA7V6_D82,V,V,,,V,GA,,,,,,,
17430,2183.00000000000,4000.00000000000,-445947.116000000,,2247.98548100000,,,-332.010000000000,GA7V6_D82,V,V,,4.51072300000000e+32,V,GA,,,,,,,
17431,200.000000000000,302.910000000000,-520810.979000000,3959586.00000000,5267.37321900000,2.04440072400000,-0.00106717731300000,-974.059048800000,GA9LI5,GA,LI,,,,,,,,,,,
17432,,,0,,,,,,GA9LI5,GA,LI,,,,,,,,,,,
17433,453.600000000000,500.000000000000,-3126895.61500000,169429370.000000,52739.3994650000,11.2916472200000,-0.00285533038500000,-8514.44324650000,GA9LI5,GA,LI,,,,,,,,,,,
17434,500.000000000000,3000.00000000000,-374314.970000000,-511935.000000000,896.391425000000,0.0131661050000000,-2.19029000000000e-6,-156.141859000000,GA9LI5,GA,LI,,,,,,,,,,,
17435,302.910000000000,4000.00000000000,-392500.787000000,-1064988.00000000,1194.57171000000,0.00135540000000000,-3.61557000000000e-7,-234.623615400000,GA9LI5,GA,LI,,1.48092300000000e+24,,,,,,,,,
17436,298.150000000000,550.000000000000,-178433.209000000,,360.853812000000,-0.00388549500000000,,-79.0200000000000,GALA3_L12,GA,LA,,,,,,,,,,,
17437,,,0,,,,,,GALA3_L12,GA,LA,,,,,,,,,,,
17438,302.910000000000,4000.00000000000,-161583.643000000,-118332.000000000,132.730190000000,0.000150600000000000,-4.01730000000000e-8,-26.0692906000000,GALA3_L12,GA,LA,,1.64547000000000e+23,,,,,,,,,
17439,550.000000000000,2000.00000000000,-164672.239000000,-1198344.00000000,177.183390000000,-0.0251151150000000,2.06796000000000e-6,-51.4978233000000,GALA3_L12,GA,LA,,,,,,,,,,,
17440,2000.00000000000,4000.00000000000,-201354.646000000,,544.170213000000,,,-102.926400000000,GALA3_L12,GA,LA,,,,,,,,,,,
17441,298.150000000000,550.000000000000,-163452.560800000,,120.284604000000,-0.00129516500000000,,-26.3400000000000,GALA_B33,GA,LA,,,,,,,,,,,
17442,,,0,,,,,,GALA_B33,GA,LA,,,,,,,,,,,
17443,302.910000000000,4000.00000000000,-162539.800800000,-118332.000000000,132.730190000000,0.000150600000000000,-4.01730000000000e-8,-26.0692906000000,GALA_B33,GA,LA,,1.64547000000000e+23,,,,,,,,,
17444,550.000000000000,2000.00000000000,-158865.570800000,-399448.000000000,59.0611300000000,-0.00837170500000000,6.89320000000000e-7,-17.1659411000000,GALA_B33,GA,LA,,,,,,,,,,,
17445,2000.00000000000,4000.00000000000,-171093.039800000,,181.390071000000,,,-34.3088000000000,GALA_B33,GA,LA,,,,,,,,,,,
17446,200.000000000000,453.600000000000,-85067.6340000000,319988.000000000,435.274964000000,0.0709338620000000,-3.97396320000000e-5,-77.8809760000000,GALI2,GA,LI,,,,,,,,,,,
17447,,,0,,,,,,GALI2,GA,LI,,,,,,,,,,,
17448,302.910000000000,4000.00000000000,-70955.6430000000,-118332.000000000,132.730190000000,0.000150600000000000,-4.01730000000000e-8,-26.0692906000000,GALI2,GA,LI,,1.64547000000000e+23,,,,,,,,,
17449,453.600000000000,500.000000000000,-1183058.24600000,67771748.0000000,21095.7597860000,4.51665888800000,-0.00114213215400000,-3405.77729860000,GALI2,GA,LI,,,,,,,,,,,
17450,500.000000000000,3000.00000000000,-82025.9880000000,-204774.000000000,358.556570000000,0.00526644200000000,-8.76116000000000e-7,-62.4567436000000,GALI2,GA,LI,,,,,,,,,,,
17451,200.000000000000,302.910000000000,-11312.3310000000,439954.000000000,585.263691000000,0.227155636000000,-0.000118575257000000,-108.228783200000,GALI_B32,GA,VA,,,,,,,,,,,
17452,,,0,,,,,,GALI_B32,GA,VA,,,,,,,,,,,
17453,302.910000000000,4000.00000000000,2944.35700000000,-118332.000000000,132.730190000000,0.000150600000000000,-4.01730000000000e-8,-26.0692906000000,GALI_B32,GA,VA,,1.64547000000000e+23,,,,,,,,,
17454,200.000000000000,453.600000000000,-21157.6340000000,319988.000000000,435.274964000000,0.0709338620000000,-3.97396320000000e-5,-77.8809760000000,GALI_B32,LI,LI,,,,,,,,,,,
17455,,,0,,,,,,GALI_B32,LI,LI,,,,,,,,,,,
17456,453.600000000000,500.000000000000,-1119148.24600000,67771748.0000000,21095.7597860000,4.51665888800000,-0.00114213215400000,-3405.77729860000,GALI_B32,LI,LI,,,,,,,,,,,
17457,500.000000000000,3000.00000000000,-18115.9880000000,-204774.000000000,358.556570000000,0.00526644200000000,-8.76116000000000e-7,-62.4567436000000,GALI_B32,LI,LI,,,,,,,,,,,
17458,200.000000000000,453.600000000000,60634.1830000000,159994.000000000,217.637482000000,0.0354669310000000,-1.98698160000000e-5,-38.9404880000000,GALI_B32,LI,VA,,,,,,,,,,,
17459,,,0,,,,,,GALI_B32,LI,VA,,,,,,,,,,,
17460,453.600000000000,500.000000000000,-488361.123000000,33885874.0000000,10547.8798930000,2.25832944400000,-0.000571066077000000,-1702.88864930000,GALI_B32,LI,VA,,,,,,,,,,,
17461,500.000000000000,3000.00000000000,62155.0060000000,-102387.000000000,179.278285000000,0.00263322100000000,-4.38058000000000e-7,-31.2283718000000,GALI_B32,LI,VA,,,,,,,,,,,
17462,200.000000000000,453.600000000000,-71801.8170000000,159994.000000000,217.637482000000,0.0354669310000000,-1.98698160000000e-5,-38.9404880000000,GALI_B32,GA,LI,,,,,,,,,,,
17463,,,0,,,,,,GALI_B32,GA,LI,,,,,,,,,,,
17464,302.910000000000,4000.00000000000,-68273.6430000000,-118332.000000000,132.730190000000,0.000150600000000000,-4.01730000000000e-8,-26.0692906000000,GALI_B32,GA,LI,,1.64547000000000e+23,,,,,,,,,
17465,453.600000000000,500.000000000000,-620797.123000000,33885874.0000000,10547.8798930000,2.25832944400000,-0.000571066077000000,-1702.88864930000,GALI_B32,GA,LI,,,,,,,,,,,
17466,500.000000000000,3000.00000000000,-70280.9940000000,-102387.000000000,179.278285000000,0.00263322100000000,-4.38058000000000e-7,-31.2283718000000,GALI_B32,GA,LI,,,,,,,,,,,
17467,200.000000000000,3000.00000000000,40000.0000000000,,-50.0000000000000,,,,GALI_B32,GA,LI,,,,,,,,,,,
17468,,,0,,,,,,GALI_B32,GA,LI,,,,,,,,,,,
17469,200.000000000000,3000.00000000000,40000.0000000000,,-50.0000000000000,,,,GALI_B32,GA,VA,,,,,,,,,,,
17470,,,0,,,,,,GALI_B32,GA,VA,,,,,,,,,,,
17471,200.000000000000,3000.00000000000,-4000.00000000000,,-24.0000000000000,,,,GALI_B32,GA,LI,,,,,,,,,,,
17472,,,0,,,,,,GALI_B32,GA,LI,,,,,,,,,,,
17473,200.000000000000,3000.00000000000,-4000.00000000000,,-24.0000000000000,,,,GALI_B32,LI,LI,,,,,,,,,,,
17474,,,0,,,,,,GALI_B32,LI,LI,,,,,,,,,,,
17475,298.150000000000,923.000000000000,-103281.860000000,2289550.00000000,4166.59086300000,0.0140882000000000,-4.04164010000000e-5,-759.364367800000,GAMMA_A12,MG,MG,,,MG,,,,,,,,
17476,,,0,,,,,,GAMMA_A12,MG,MG,,,MG,,,,,,,,
17477,923.000000000000,3000.00000000000,-270404.365000000,,5936.77023500000,,,-994.955200000000,GAMMA_A12,MG,MG,,3.01075680000000e+29,MG,,,,,,,,
17478,298.150000000000,1802.00000000000,-605695.280000000,47905.0000000000,583.494820000000,0.00497896000000000,-4.76278500000000e-6,-141.923372000000,GAMMA_A12,ER,MG,,,AL,,,,,,,,
17479,,,0,,,,,,GAMMA_A12,ER,MG,,,AL,,,,,,,,
17480,700.000000000000,933.473000000000,-698564.480000000,889104.000000000,2676.58135200000,0.222383784000000,-6.91707240000000e-5,-463.013155200000,GAMMA_A12,ER,MG,,,AL,,,,,,,,
17481,933.473000000000,2900.00000000000,-698589.932000000,,2264.20963200000,,,-380.978304000000,GAMMA_A12,ER,MG,,-1.47674640000000e+29,AL,,,,,,,,
17482,923.000000000000,3000.00000000000,-732811.820000000,,2456.59458000000,,,-411.705600000000,GAMMA_A12,ER,MG,,1.24583040000000e+29,AL,,,,,,,,
17483,1802.00000000000,3200.00000000000,-2791690.63000000,619865995.000000,11165.5105800000,0.329752765000000,-1.52070250000000e-5,-1490.67565250000,GAMMA_A12,ER,MG,,,AL,,,,,,,,
17484,298.150000000000,1802.00000000000,-268790.680000000,47905.0000000000,583.494820000000,0.00497896000000000,-4.76278500000000e-6,-141.923372000000,GAMMA_A12,ER,AL,,,MG,,,,,,,,
17485,,,0,,,,,,GAMMA_A12,ER,AL,,,MG,,,,,,,,
17486,700.000000000000,933.473000000000,-361659.880000000,889104.000000000,2676.58135200000,0.222383784000000,-6.91707240000000e-5,-463.013155200000,GAMMA_A12,ER,AL,,,MG,,,,,,,,
17487,933.473000000000,2900.00000000000,-361685.332000000,,2264.20963200000,,,-380.978304000000,GAMMA_A12,ER,AL,,-1.47674640000000e+29,MG,,,,,,,,
17488,923.000000000000,3000.00000000000,-395907.220000000,,2456.59458000000,,,-411.705600000000,GAMMA_A12,ER,AL,,1.24583040000000e+29,MG,,,,,,,,
17489,1802.00000000000,3200.00000000000,-2454786.03000000,619865995.000000,11165.5105800000,0.329752765000000,-1.52070250000000e-5,-1490.67565250000,GAMMA_A12,ER,AL,,,MG,,,,,,,,
17490,298.150000000000,923.000000000000,-33476.7000000000,394750.000000000,718.377735000000,0.00242900000000000,-6.96834500000000e-6,-130.924891000000,GAMMA_A12,MG,AL,,,AL,,,,,,,,
17491,,,0,,,,,,GAMMA_A12,MG,AL,,,AL,,,,,,,,
17492,700.000000000000,933.473000000000,-262269.760000000,1778208.00000000,5353.16270400000,0.444767568000000,-0.000138341448000000,-926.026310400000,GAMMA_A12,MG,AL,,,AL,,,,,,,,
17493,933.473000000000,2900.00000000000,-262320.664000000,,4528.41926400000,,,-761.956608000000,GAMMA_A12,MG,AL,,-2.95349280000000e+29,AL,,,,,,,,
17494,923.000000000000,3000.00000000000,-62290.9250000000,,1023.58107500000,,,-171.544000000000,GAMMA_A12,MG,AL,,5.19096000000000e+28,AL,,,,,,,,
17495,298.150000000000,923.000000000000,-245840.780000000,1342150.00000000,2442.48429900000,0.00825860000000000,-2.36923730000000e-5,-445.144629400000,GAMMA_A12,MG,MG,,,AL,,,,,,,,
17496,,,0,,,,,,GAMMA_A12,MG,MG,,,AL,,,,,,,,
17497,700.000000000000,933.473000000000,-238910.880000000,889104.000000000,2676.58135200000,0.222383784000000,-6.91707240000000e-5,-463.013155200000,GAMMA_A12,MG,MG,,,AL,,,,,,,,
17498,933.473000000000,2900.00000000000,-238936.332000000,,2264.20963200000,,,-380.978304000000,GAMMA_A12,MG,MG,,-1.47674640000000e+29,AL,,,,,,,,
17499,923.000000000000,3000.00000000000,-343809.145000000,,3480.17565500000,,,-583.249600000000,GAMMA_A12,MG,MG,,1.76492640000000e+29,AL,,,,,,,,
17500,298.150000000000,923.000000000000,38311.2200000000,1342150.00000000,2442.48429900000,0.00825860000000000,-2.36923730000000e-5,-445.144629400000,GAMMA_A12,MG,AL,,,MG,,,,,,,,
17501,,,0,,,,,,GAMMA_A12,MG,AL,,,MG,,,,,,,,
17502,700.000000000000,933.473000000000,45241.1200000000,889104.000000000,2676.58135200000,0.222383784000000,-6.91707240000000e-5,-463.013155200000,GAMMA_A12,MG,AL,,,MG,,,,,,,,
17503,933.473000000000,2900.00000000000,45215.6680000000,,2264.20963200000,,,-380.978304000000,GAMMA_A12,MG,AL,,-1.47674640000000e+29,MG,,,,,,,,
17504,923.000000000000,3000.00000000000,-59657.1450000000,,3480.17565500000,,,-583.249600000000,GAMMA_A12,MG,AL,,1.76492640000000e+29,MG,,,,,,,,
17505,298.150000000000,6000.00000000000,113100.000000000,,-14.5000000000000,,,,GAMMA_A12,MG,AL,,,AL,,,,,,,,
17506,,,0,,,,,,GAMMA_A12,MG,AL,,,AL,,,,,,,,
17507,298.150000000000,6000.00000000000,113100.000000000,,-14.5000000000000,,,,GAMMA_A12,MG,MG,,,AL,,,,,,,,
17508,,,0,,,,,,GAMMA_A12,MG,MG,,,AL,,,,,,,,
17509,298.150000000000,923.000000000000,-128836.700000000,394750.000000000,718.377735000000,0.00242900000000000,-6.96834500000000e-6,-130.924891000000,GAMMA_A12,MG,ZN,,,AL,,,,,,,,
17510,,,0,,,,,,GAMMA_A12,MG,ZN,,,AL,,,,,,,,
17511,700.000000000000,933.473000000000,-222314.880000000,889104.000000000,2676.58135200000,0.222383784000000,-6.91707240000000e-5,-463.013155200000,GAMMA_A12,MG,ZN,,,AL,,,,,,,,
17512,933.473000000000,2900.00000000000,-222340.332000000,,2264.20963200000,,,-380.978304000000,GAMMA_A12,MG,ZN,,-1.47674640000000e+29,AL,,,,,,,,
17513,692.677000000000,1700.00000000000,-219846.552000000,,2068.14772800000,,,-376.560000000000,GAMMA_A12,MG,ZN,,5.64564000000000e+27,AL,,,,,,,,
17514,923.000000000000,3000.00000000000,-157650.925000000,,1023.58107500000,,,-171.544000000000,GAMMA_A12,MG,ZN,,5.19096000000000e+28,AL,,,,,,,,
17515,298.150000000000,923.000000000000,-36181.7000000000,394750.000000000,718.377735000000,0.00242900000000000,-6.96834500000000e-6,-130.924891000000,GAMMA_A12,MG,AL,,,ZN,,,,,,,,
17516,,,0,,,,,,GAMMA_A12,MG,AL,,,ZN,,,,,,,,
17517,700.000000000000,933.473000000000,-129659.880000000,889104.000000000,2676.58135200000,0.222383784000000,-6.91707240000000e-5,-463.013155200000,GAMMA_A12,MG,AL,,,ZN,,,,,,,,
17518,933.473000000000,2900.00000000000,-129685.332000000,,2264.20963200000,,,-380.978304000000,GAMMA_A12,MG,AL,,-1.47674640000000e+29,ZN,,,,,,,,
17519,692.677000000000,1700.00000000000,-127191.552000000,,2068.14772800000,,,-376.560000000000,GAMMA_A12,MG,AL,,5.64564000000000e+27,ZN,,,,,,,,
17520,923.000000000000,3000.00000000000,-64995.9250000000,,1023.58107500000,,,-171.544000000000,GAMMA_A12,MG,AL,,5.19096000000000e+28,ZN,,,,,,,,
17521,298.150000000000,6000.00000000000,113100.000000000,,-14.5000000000000,,,,GAMMA_A12,MG,ZN,,,AL,,,,,,,,
17522,,,0,,,,,,GAMMA_A12,MG,ZN,,,AL,,,,,,,,
17523,298.150000000000,6000.00000000000,-116000.000000000,,58.0000000000000,,,,GAMMA_A12,MG,MG,,,AL,,,,,,,,
17524,,,0,,,,,,GAMMA_A12,MG,MG,,,AL,,,,,,,,
17525,298.150000000000,6000.00000000000,0,,,,,,GAMMA_A12,MG,AL,,,AL,,,,,,,,
17526,,,0,,,,,,GAMMA_A12,MG,AL,,,AL,,,,,,,,
17527,298.150000000000,6000.00000000000,0,,,,,,GAMMA_A12,MG,MG,,,AL,,,,,,,,
17528,,,0,,,,,,GAMMA_A12,MG,MG,,,AL,,,,,,,,
17529,298.150000000000,6000.00000000000,0,,,,,,GAMMA_A12,MG,ZN,,,AL,,,,,,,,
17530,,,0,,,,,,GAMMA_A12,MG,ZN,,,AL,,,,,,,,
17531,298.150000000000,3000.00000000000,0,,,,,,GAMMA_A12,MG,AL,,,AL,,,,,,,,
17532,,,0,,,,,,GAMMA_A12,MG,AL,,,AL,,,,,,,,
17533,298.150000000000,3000.00000000000,0,,,,,,GAMMA_A12,MG,AL,,,MG,,,,,,,,
17534,,,0,,,,,,GAMMA_A12,MG,AL,,,MG,,,,,,,,
17535,298.150000000000,3000.00000000000,0,,,,,,GAMMA_A12,MG,AL,,,MG,,,,,,,,
17536,,,0,,,,,,GAMMA_A12,MG,AL,,,MG,,,,,,,,
17537,298.150000000000,3000.00000000000,0,,,,,,GAMMA_A12,MG,AL,,,ZN,,,,,,,,
17538,,,0,,,,,,GAMMA_A12,MG,AL,,,ZN,,,,,,,,
17539,298.150000000000,3000.00000000000,0,,,,,,GAMMA_A12,MG,AL,,,ZN,,,,,,,,
17540,,,0,,,,,,GAMMA_A12,MG,AL,,,ZN,,,,,,,,
17541,298.150000000000,1802.00000000000,-419445.680000000,47905.0000000000,583.494820000000,0.00497896000000000,-4.76278500000000e-6,-141.923372000000,GAMMA_A12,ER,MG,,,MG,,,,,,,,
17542,,,0,,,,,,GAMMA_A12,ER,MG,,,MG,,,,,,,,
17543,923.000000000000,3000.00000000000,-716124.440000000,,4913.18916000000,,,-823.411200000000,GAMMA_A12,ER,MG,,2.49166080000000e+29,MG,,,,,,,,
17544,1802.00000000000,3200.00000000000,-2605441.03000000,619865995.000000,11165.5105800000,0.329752765000000,-1.52070250000000e-5,-1490.67565250000,GAMMA_A12,ER,MG,,,MG,,,,,,,,
17545,298.150000000000,923.000000000000,-287244.780000000,1342150.00000000,2442.48429900000,0.00825860000000000,-2.36923730000000e-5,-445.144629400000,GAMMA_A12,MG,MG,,,ZN,,,,,,,,
17546,,,0,,,,,,GAMMA_A12,MG,MG,,,ZN,,,,,,,,
17547,692.677000000000,1700.00000000000,-277846.552000000,,2068.14772800000,,,-376.560000000000,GAMMA_A12,MG,MG,,5.64564000000000e+27,ZN,,,,,,,,
17548,923.000000000000,3000.00000000000,-385213.145000000,,3480.17565500000,,,-583.249600000000,GAMMA_A12,MG,MG,,1.76492640000000e+29,ZN,,,,,,,,
17549,298.150000000000,923.000000000000,-42945.1800000000,1342150.00000000,2442.48429900000,0.00825860000000000,-2.36923730000000e-5,-445.144629400000,GAMMA_A12,MG,ZN,,,MG,,,,,,,,
17550,,,0,,,,,,GAMMA_A12,MG,ZN,,,MG,,,,,,,,
17551,692.677000000000,1700.00000000000,-33546.9520000000,,2068.14772800000,,,-376.560000000000,GAMMA_A12,MG,ZN,,5.64564000000000e+27,MG,,,,,,,,
17552,923.000000000000,3000.00000000000,-140913.545000000,,3480.17565500000,,,-583.249600000000,GAMMA_A12,MG,ZN,,1.76492640000000e+29,MG,,,,,,,,
17553,298.150000000000,923.000000000000,248163.300000000,394750.000000000,718.377735000000,0.00242900000000000,-6.96834500000000e-6,-130.924891000000,GAMMA_A12,MG,ZN,,,ZN,,,,,,,,
17554,,,0,,,,,,GAMMA_A12,MG,ZN,,,ZN,,,,,,,,
17555,692.677000000000,1700.00000000000,24306.8960000000,,4136.29545600000,,,-753.120000000000,GAMMA_A12,MG,ZN,,1.12912800000000e+28,ZN,,,,,,,,
